Id,Category
2997,8
2998,1
2999,6
3000,4
3001,3
3002,2
3003,2
3004,4
3005,6
3006,4
3007,5
3008,1
3009,2
3010,5
3011,6
3012,9
3013,1
3014,1
3015,3
3016,8
3017,0
3018,7
3019,2
3020,6
3021,0
3022,2
3023,1
3024,7
3025,9
3026,5
3027,2
3028,9
3029,8
3030,8
3031,4
3032,7
3033,7
3034,7
3035,3
3036,0
3037,1
3038,4
3039,1
3040,5
3041,9
3042,9
3043,5
3044,9
3045,3
3046,2
3047,1
3048,8
3049,9
3050,8
3051,4
3052,1
3053,4
3054,3
3055,8
3056,8
3057,0
3058,0
3059,6
3060,8
3061,2
3062,1
3063,4
3064,5
3065,3
3066,3
3067,1
3068,0
3069,4
3070,2
3071,5
3072,4
3073,2
3074,3
3075,7
3076,8
3077,7
3078,4
3079,1
3080,5
3081,0
3082,9
3083,1
3084,8
3085,5
3086,9
3087,4
3088,0
3089,6
3090,4
3091,1
3092,5
3093,2
3094,5
3095,2
3096,0
3097,6
3098,3
3099,7
3100,8
3101,3
3102,9
3103,6
3104,7
3105,1
3106,2
3107,7
3108,3
3109,4
3110,2
3111,6
3112,6
3113,0
3114,5
3115,4
3116,9
3117,6
3118,5
3119,7
3120,3
3121,3
3122,4
3123,2
3124,5
3125,0
3126,5
3127,0
3128,1
3129,9
3130,2
3131,0
3132,1
3133,6
3134,1
3135,1
3136,8
3137,5
3138,1
3139,6
3140,6
3141,4
3142,2
3143,1
3144,7
3145,4
3146,6
3147,3
3148,7
3149,4
3150,7
3151,8
3152,1
3153,4
3154,5
3155,5
3156,0
3157,0
3158,9
3159,5
3160,4
3161,7
3162,6
3163,1
3164,1
3165,6
3166,6
3167,7
3168,3
3169,1
3170,2
3171,7
3172,9
3173,1
3174,5
3175,2
3176,7
3177,7
3178,1
3179,5
3180,5
3181,7
3182,5
3183,3
3184,2
3185,8
3186,9
3187,3
3188,4
3189,1
3190,1
3191,4
3192,2
3193,0
3194,9
3195,3
3196,5
3197,8
3198,4
3199,2
3200,6
3201,4
3202,4
3203,2
3204,3
3205,3
3206,2
3207,7
3208,1
3209,6
3210,2
3211,2
3212,9
3213,3
3214,8
3215,8
3216,2
3217,2
3218,7
3219,2
3220,9
3221,3
3222,9
3223,1
3224,3
3225,0
3226,2
3227,4
3228,5
3229,5
3230,3
3231,1
3232,0
3233,8
3234,4
3235,4
3236,0
3237,1
3238,8
3239,8
3240,6
3241,3
3242,1
3243,2
3244,5
3245,2
3246,3
3247,2
3248,4
3249,7
3250,1
3251,6
3252,3
3253,1
3254,4
3255,4
3256,7
3257,6
3258,3
3259,2
3260,4
3261,7
3262,0
3263,0
3264,3
3265,6
3266,3
3267,6
3268,3
3269,6
3270,8
3271,4
3272,7
3273,2
3274,5
3275,7
3276,1
3277,5
3278,7
3279,7
3280,0
3281,8
3282,9
3283,9
3284,8
3285,9
3286,8
3287,7
3288,9
3289,9
3290,2
3291,0
3292,3
3293,5
3294,7
3295,5
3296,7
3297,7
3298,0
3299,8
3300,1
3301,5
3302,0
3303,8
3304,5
3305,6
3306,6
3307,3
3308,8
3309,2
3310,6
3311,6
3312,5
3313,4
3314,0
3315,0
3316,2
3317,0
3318,4
3319,7
3320,9
3321,2
3322,1
3323,1
3324,6
3325,6
3326,1
3327,5
3328,1
3329,6
3330,7
3331,6
3332,1
3333,0
3334,3
3335,6
3336,1
3337,8
3338,4
3339,3
3340,1
3341,9
3342,7
3343,2
3344,1
3345,1
3346,3
3347,7
3348,1
3349,9
3350,6
3351,7
3352,5
3353,6
3354,3
3355,7
3356,7
3357,8
3358,2
3359,0
3360,4
3361,3
3362,6
3363,8
3364,3
3365,4
3366,2
3367,0
3368,1
3369,3
3370,5
3371,1
3372,4
3373,3
3374,1
3375,6
3376,1
3377,7
3378,0
3379,7
3380,9
3381,1
3382,8
3383,1
3384,0
3385,9
3386,5
3387,2
3388,5
3389,4
3390,3
3391,1
3392,7
3393,0
3394,1
3395,1
3396,0
3397,0
3398,6
3399,1
3400,2
3401,7
3402,9
3403,7
3404,2
3405,5
3406,1
3407,5
3408,8
3409,3
3410,3
3411,9
3412,6
3413,5
3414,8
3415,9
3416,0
3417,8
3418,9
3419,4
3420,8
3421,0
3422,4
3423,5
3424,2
3425,1
3426,3
3427,4
3428,5
3429,3
3430,8
3431,0
3432,3
3433,8
3434,2
3435,7
3436,4
3437,1
3438,4
3439,5
3440,5
3441,9
3442,4
3443,4
3444,5
3445,8
3446,5
3447,9
3448,5
3449,3
3450,7
3451,0
3452,2
3453,1
3454,6
3455,1
3456,9
3457,6
3458,1
3459,8
3460,1
3461,8
3462,7
3463,1
3464,6
3465,4
3466,6
3467,7
3468,2
3469,3
3470,8
3471,9
3472,1
3473,7
3474,7
3475,1
3476,3
3477,0
3478,1
3479,7
3480,7
3481,8
3482,3
3483,4
3484,8
3485,1
3486,1
3487,8
3488,7
3489,3
3490,2
3491,3
3492,5
3493,6
3494,4
3495,9
3496,1
3497,4
3498,7
3499,4
3500,5
3501,2
3502,2
3503,1
3504,5
3505,3
3506,1
3507,0
3508,4
3509,3
3510,6
3511,4
3512,4
3513,5
3514,4
3515,5
3516,0
3517,3
3518,8
3519,2
3520,7
3521,7
3522,1
3523,0
3524,1
3525,3
3526,9
3527,8
3528,9
3529,7
3530,3
3531,4
3532,4
3533,8
3534,2
3535,5
3536,7
3537,4
3538,8
3539,6
3540,9
3541,5
3542,4
3543,2
3544,6
3545,1
3546,4
3547,6
3548,6
3549,2
3550,6
3551,0
3552,2
3553,1
3554,1
3555,5
3556,6
3557,2
3558,8
3559,9
3560,4
3561,3
3562,1
3563,3
3564,8
3565,8
3566,0
3567,8
3568,2
3569,8
3570,4
3571,4
3572,8
3573,3
3574,4
3575,6
3576,0
3577,7
3578,2
3579,6
3580,8
3581,3
3582,9
3583,6
3584,8
3585,6
3586,2
3587,0
3588,5
3589,4
3590,3
3591,2
3592,0
3593,1
3594,4
3595,3
3596,0
3597,0
3598,1
3599,2
3600,1
3601,1
3602,6
3603,0
3604,9
3605,1
3606,3
3607,1
3608,4
3609,3
3610,2
3611,2
3612,4
3613,1
3614,9
3615,0
3616,8
3617,8
3618,7
3619,5
3620,3
3621,1
3622,4
3623,0
3624,4
3625,4
3626,8
3627,5
3628,6
3629,0
3630,4
3631,0
3632,5
3633,5
3634,1
3635,0
3636,5
3637,9
3638,1
3639,1
3640,0
3641,0
3642,3
3643,2
3644,6
3645,7
3646,9
3647,9
3648,7
3649,6
3650,2
3651,9
3652,7
3653,6
3654,5
3655,3
3656,9
3657,1
3658,8
3659,4
3660,4
3661,1
3662,8
3663,1
3664,2
3665,8
3666,9
3667,8
3668,0
3669,8
3670,6
3671,4
3672,2
3673,2
3674,9
3675,7
3676,7
3677,8
3678,2
3679,2
3680,3
3681,0
3682,7
3683,8
3684,6
3685,8
3686,1
3687,5
3688,9
3689,0
3690,2
3691,7
3692,6
3693,5
3694,1
3695,0
3696,4
3697,9
3698,2
3699,5
3700,9
3701,0
3702,9
3703,4
3704,3
3705,1
3706,1
3707,7
3708,8
3709,8
3710,5
3711,1
3712,1
3713,3
3714,7
3715,2
3716,6
3717,6
3718,7
3719,3
3720,3
3721,3
3722,1
3723,7
3724,7
3725,3
3726,7
3727,0
3728,4
3729,5
3730,6
3731,7
3732,0
3733,5
3734,5
3735,1
3736,2
3737,0
3738,9
3739,9
3740,7
3741,2
3742,3
3743,7
3744,0
3745,4
3746,9
3747,1
3748,0
3749,2
3750,8
3751,6
3752,8
3753,7
3754,0
3755,4
3756,2
3757,4
3758,7
3759,7
3760,8
3761,7
3762,8
3763,0
3764,2
3765,1
3766,1
3767,5
3768,6
3769,5
3770,7
3771,9
3772,0
3773,4
3774,8
3775,0
3776,5
3777,1
3778,0
3779,2
3780,7
3781,2
3782,5
3783,5
3784,7
3785,6
3786,5
3787,5
3788,7
3789,4
3790,1
3791,3
3792,3
3793,5
3794,5
3795,9
3796,0
3797,1
3798,2
3799,9
3800,7
3801,9
3802,3
3803,8
3804,4
3805,7
3806,8
3807,7
3808,5
3809,1
3810,9
3811,4
3812,6
3813,8
3814,5
3815,8
3816,5
3817,0
3818,5
3819,1
3820,1
3821,1
3822,0
3823,8
3824,1
3825,5
3826,1
3827,5
3828,4
3829,3
3830,0
3831,2
3832,9
3833,4
3834,9
3835,9
3836,3
3837,8
3838,1
3839,6
3840,1
3841,7
3842,8
3843,0
3844,5
3845,7
3846,7
3847,3
3848,9
3849,7
3850,3
3851,2
3852,2
3853,8
3854,2
3855,1
3856,0
3857,5
3858,5
3859,1
3860,2
3861,9
3862,0
3863,4
3864,2
3865,8
3866,3
3867,1
3868,0
3869,3
3870,2
3871,8
3872,6
3873,1
3874,7
3875,5
3876,0
3877,8
3878,5
3879,5
3880,8
3881,4
3882,1
3883,0
3884,8
3885,2
3886,8
3887,9
3888,5
3889,6
3890,6
3891,1
3892,3
3893,6
3894,0
3895,1
3896,6
3897,0
3898,3
3899,5
3900,3
3901,5
3902,5
3903,9
3904,5
3905,0
3906,4
3907,2
3908,5
3909,7
3910,0
3911,6
3912,6
3913,7
3914,3
3915,4
3916,2
3917,8
3918,1
3919,1
3920,8
3921,8
3922,1
3923,9
3924,5
3925,8
3926,6
3927,1
3928,8
3929,2
3930,5
3931,9
3932,9
3933,6
3934,4
3935,3
3936,5
3937,0
3938,4
3939,8
3940,2
3941,6
3942,0
3943,1
3944,3
3945,0
3946,1
3947,4
3948,4
3949,6
3950,5
3951,1
3952,6
3953,3
3954,9
3955,1
3956,9
3957,4
3958,0
3959,4
3960,0
3961,9
3962,6
3963,2
3964,5
3965,2
3966,3
3967,6
3968,7
3969,2
3970,8
3971,3
3972,8
3973,6
3974,0
3975,7
3976,8
3977,5
3978,2
3979,3
3980,8
3981,4
3982,4
3983,8
3984,2
3985,2
3986,1
3987,0
3988,8
3989,7
3990,9
3991,7
3992,0
3993,9
3994,7
3995,3
3996,6
3997,1
3998,1
3999,8
4000,8
4001,2
4002,8
4003,9
4004,3
4005,1
4006,5
4007,7
4008,7
4009,0
4010,8
4011,8
4012,6
4013,9
4014,2
4015,1
4016,4
4017,2
4018,6
4019,0
4020,2
4021,0
4022,4
4023,0
4024,3
4025,6
4026,1
4027,2
4028,5
4029,2
4030,4
4031,6
4032,4
4033,6
4034,0
4035,0
4036,8
4037,7
4038,4
4039,6
4040,8
4041,2
4042,6
4043,7
4044,6
4045,3
4046,9
4047,2
4048,7
4049,6
4050,0
4051,8
4052,1
4053,3
4054,5
4055,2
4056,8
4057,3
4058,3
4059,4
4060,4
4061,9
4062,4
4063,6
4064,4
4065,0
4066,9
4067,7
4068,6
4069,3
4070,4
4071,1
4072,8
4073,9
4074,4
4075,5
4076,7
4077,3
4078,1
4079,6
4080,8
4081,6
4082,2
4083,1
4084,6
4085,8
4086,0
4087,2
4088,1
4089,2
4090,2
4091,2
4092,2
4093,1
4094,5
4095,6
4096,3
4097,2
4098,1
4099,5
4100,4
4101,0
4102,0
4103,2
4104,0
4105,2
4106,5
4107,9
4108,4
4109,5
4110,9
4111,4
4112,9
4113,9
4114,7
4115,0
4116,2
4117,6
4118,3
4119,4
4120,0
4121,1
4122,9
4123,1
4124,0
4125,9
4126,7
4127,2
4128,1
4129,7
4130,3
4131,1
4132,8
4133,1
4134,1
4135,4
4136,1
4137,3
4138,2
4139,8
4140,7
4141,2
4142,2
4143,6
4144,4
4145,2
4146,7
4147,8
4148,5
4149,1
4150,4
4151,3
4152,2
4153,0
4154,8
4155,7
4156,9
4157,3
4158,7
4159,6
4160,0
4161,2
4162,0
4163,6
4164,6
4165,4
4166,3
4167,3
4168,3
4169,2
4170,0
4171,6
4172,9
4173,2
4174,2
4175,8
4176,8
4177,3
4178,3
4179,3
4180,7
4181,2
4182,2
4183,4
4184,1
4185,3
4186,3
4187,5
4188,1
4189,1
4190,9
4191,5
4192,5
4193,2
4194,0
4195,4
4196,6
4197,5
4198,9
4199,0
4200,8
4201,1
4202,0
4203,1
4204,5
4205,7
4206,6
4207,7
4208,5
4209,1
4210,5
4211,6
4212,8
4213,7
4214,8
4215,6
4216,2
4217,3
4218,3
4219,4
4220,6
4221,1
4222,2
4223,2
4224,2
4225,3
4226,7
4227,0
4228,2
4229,1
4230,2
4231,3
4232,8
4233,7
4234,0
4235,9
4236,1
4237,4
4238,5
4239,9
4240,7
4241,3
4242,2
4243,2
4244,5
4245,8
4246,8
4247,6
4248,8
4249,8
4250,6
4251,8
4252,8
4253,4
4254,7
4255,6
4256,2
4257,5
4258,5
4259,1
4260,1
4261,1
4262,3
4263,2
4264,9
4265,8
4266,2
4267,7
4268,4
4269,4
4270,7
4271,6
4272,9
4273,9
4274,6
4275,3
4276,2
4277,1
4278,8
4279,9
4280,6
4281,7
4282,6
4283,3
4284,1
4285,4
4286,3
4287,4
4288,8
4289,3
4290,6
4291,0
4292,5
4293,1
4294,0
4295,7
4296,4
4297,2
4298,1
4299,6
4300,0
4301,1
4302,0
4303,7
4304,5
4305,0
4306,6
4307,6
4308,3
4309,2
4310,2
4311,0
4312,9
4313,2
4314,5
4315,0
4316,9
4317,7
4318,5
4319,6
4320,4
4321,4
4322,0
4323,3
4324,2
4325,6
4326,8
4327,7
4328,3
4329,4
4330,5
4331,8
4332,8
4333,6
4334,9
4335,8
4336,2
4337,4
4338,3
4339,6
4340,0
4341,9
4342,6
4343,4
4344,8
4345,7
4346,9
4347,3
4348,3
4349,4
4350,9
4351,9
4352,0
4353,9
4354,3
4355,3
4356,1
4357,0
4358,5
4359,7
4360,7
4361,1
4362,4
4363,6
4364,1
4365,1
4366,5
4367,2
4368,2
4369,0
4370,2
4371,4
4372,0
4373,2
4374,3
4375,7
4376,3
4377,8
4378,1
4379,2
4380,9
4381,0
4382,6
4383,6
4384,7
4385,5
4386,0
4387,6
4388,2
4389,3
4390,4
4391,6
4392,7
4393,3
4394,1
4395,1
4396,8
4397,0
4398,3
4399,8
4400,1
4401,6
4402,4
4403,1
4404,7
4405,9
4406,2
4407,2
4408,5
4409,1
4410,6
4411,6
4412,7
4413,9
4414,1
4415,2
4416,7
4417,7
4418,9
4419,2
4420,7
4421,0
4422,4
4423,1
4424,8
4425,9
4426,3
4427,5
4428,1
4429,4
4430,0
4431,7
4432,9
4433,2
4434,6
4435,5
4436,4
4437,4
4438,1
4439,0
4440,7
4441,9
4442,7
4443,9
4444,3
4445,1
4446,7
4447,6
4448,2
4449,8
4450,9
4451,8
4452,9
4453,9
4454,1
4455,1
4456,9
4457,5
4458,6
4459,1
4460,7
4461,9
4462,3
4463,7
4464,5
4465,4
4466,3
4467,5
4468,1
4469,9
4470,3
4471,5
4472,7
4473,3
4474,5
4475,3
4476,2
4477,7
4478,1
4479,6
4480,0
4481,2
4482,8
4483,2
4484,1
4485,6
4486,4
4487,1
4488,1
4489,8
4490,8
4491,3
4492,3
4493,9
4494,9
4495,7
4496,2
4497,1
4498,4
4499,4
4500,3
4501,1
4502,5
4503,4
4504,1
4505,8
4506,6
4507,6
4508,4
4509,8
4510,4
4511,9
4512,4
4513,7
4514,9
4515,5
4516,2
4517,1
4518,0
4519,9
4520,3
4521,3
4522,1
4523,1
4524,7
4525,4
4526,0
4527,1
4528,1
4529,0
4530,1
4531,6
4532,6
4533,7
4534,8
4535,0
4536,6
4537,8
4538,9
4539,3
4540,9
4541,5
4542,4
4543,8
4544,3
4545,4
4546,4
4547,9
4548,1
4549,8
4550,4
4551,2
4552,4
4553,5
4554,6
4555,1
4556,8
4557,9
4558,0
4559,2
4560,9
4561,6
4562,4
4563,4
4564,1
4565,1
4566,1
4567,4
4568,1
4569,6
4570,7
4571,8
4572,0
4573,7
4574,2
4575,9
4576,9
4577,1
4578,2
4579,8
4580,7
4581,1
4582,2
4583,0
4584,8
4585,9
4586,9
4587,0
4588,6
4589,3
4590,2
4591,4
4592,4
4593,3
4594,9
4595,7
4596,4
4597,8
4598,7
4599,1
4600,6
4601,6
4602,3
4603,6
4604,0
4605,7
4606,3
4607,4
4608,7
4609,4
4610,4
4611,7
4612,7
4613,5
4614,4
4615,9
4616,5
4617,8
4618,4
4619,7
4620,1
4621,0
4622,3
4623,3
4624,2
4625,9
4626,6
4627,1
4628,9
4629,1
4630,5
4631,5
4632,1
4633,2
4634,9
4635,9
4636,9
4637,6
4638,2
4639,2
4640,3
4641,1
4642,7
4643,2
4644,5
4645,9
4646,2
4647,7
4648,2
4649,2
4650,0
4651,4
4652,5
4653,6
4654,4
4655,1
4656,7
4657,0
4658,9
4659,4
4660,6
4661,4
4662,1
4663,7
4664,0
4665,2
4666,8
4667,3
4668,8
4669,8
4670,7
4671,9
4672,4
4673,9
4674,5
4675,9
4676,7
4677,6
4678,5
4679,0
4680,4
4681,5
4682,1
4683,7
4684,7
4685,0
4686,7
4687,5
4688,5
4689,6
4690,4
4691,6
4692,6
4693,8
4694,6
4695,4
4696,1
4697,0
4698,3
4699,2
4700,6
4701,1
4702,1
4703,2
4704,0
4705,2
4706,0
4707,6
4708,1
4709,2
4710,3
4711,0
4712,3
4713,8
4714,8
4715,5
4716,6
4717,7
4718,0
4719,9
4720,3
4721,0
4722,0
4723,1
4724,0
4725,8
4726,6
4727,9
4728,2
4729,7
4730,5
4731,2
4732,7
4733,4
4734,3
4735,9
4736,2
4737,1
4738,9
4739,7
4740,0
4741,5
4742,1
4743,6
4744,3
4745,0
4746,8
4747,1
4748,4
4749,4
4750,4
4751,0
4752,3
4753,2
4754,0
4755,7
4756,1
4757,2
4758,7
4759,1
4760,0
4761,1
4762,1
4763,5
4764,1
4765,7
4766,6
4767,9
4768,9
4769,4
4770,0
4771,7
4772,4
4773,5
4774,8
4775,4
4776,1
4777,8
4778,9
4779,3
4780,3
4781,6
4782,6
4783,2
4784,1
4785,0
4786,6
4787,8
4788,4
4789,4
4790,1
4791,6
4792,7
4793,9
4794,1
4795,0
4796,3
4797,9
4798,6
4799,8
4800,4
4801,7
4802,2
4803,0
4804,5
4805,8
4806,5
4807,0
4808,9
4809,3
4810,5
4811,0
4812,6
4813,4
4814,8
4815,9
4816,8
4817,7
4818,8
4819,9
4820,0
4821,8
4822,4
4823,4
4824,8
4825,8
4826,8
4827,7
4828,3
4829,4
4830,3
4831,4
4832,3
4833,9
4834,9
4835,9
4836,7
4837,1
4838,8
4839,8
4840,1
4841,0
4842,9
4843,5
4844,3
4845,2
4846,2
4847,5
4848,7
4849,0
4850,1
4851,1
4852,3
4853,8
4854,5
4855,3
4856,4
4857,0
4858,1
4859,1
4860,9
4861,3
4862,3
4863,1
4864,6
4865,8
4866,6
4867,0
4868,7
4869,7
4870,0
4871,4
4872,8
4873,4
4874,7
4875,2
4876,1
4877,4
4878,6
4879,1
4880,7
4881,4
4882,7
4883,1
4884,1
4885,8
4886,7
4887,3
4888,7
4889,4
4890,1
4891,5
4892,7
4893,1
4894,7
4895,3
4896,7
4897,7
4898,7
4899,2
4900,0
4901,9
4902,3
4903,8
4904,5
4905,7
4906,0
4907,4
4908,7
4909,8
4910,0
4911,3
4912,6
4913,6
4914,4
4915,6
4916,5
4917,3
4918,3
4919,7
4920,0
4921,6
4922,7
4923,4
4924,6
4925,7
4926,6
4927,1
4928,7
4929,0
4930,7
4931,8
4932,2
4933,3
4934,8
4935,7
4936,9
4937,4
4938,6
4939,3
4940,5
4941,8
4942,9
4943,2
4944,7
4945,5
4946,1
4947,8
4948,1
4949,3
4950,6
4951,3
4952,1
4953,2
4954,0
4955,9
4956,3
4957,4
4958,1
4959,4
4960,6
4961,7
4962,9
4963,6
4964,3
4965,9
4966,1
4967,9
4968,8
4969,1
4970,0
4971,5
4972,6
4973,4
4974,9
4975,5
4976,8
4977,2
4978,2
4979,7
4980,2
4981,5
4982,6
4983,1
4984,1
4985,0
4986,2
4987,0
4988,6
4989,6
4990,2
4991,3
4992,2
4993,9
4994,8
4995,0
4996,0
4997,3
4998,9
4999,1
5000,7
5001,7
5002,4
5003,4
5004,3
5005,5
5006,3
5007,2
5008,9
5009,6
5010,1
5011,6
5012,8
5013,0
5014,4
5015,6
5016,3
5017,8
5018,4
5019,9
5020,7
5021,0
5022,4
5023,2
5024,7
5025,1
5026,3
5027,1
5028,1
5029,6
5030,7
5031,1
5032,4
5033,3
5034,5
5035,5
5036,4
5037,4
5038,8
5039,4
5040,2
5041,5
5042,5
5043,1
5044,8
5045,8
5046,1
5047,4
5048,4
5049,7
5050,0
5051,7
5052,3
5053,0
5054,4
5055,8
5056,4
5057,4
5058,4
5059,2
5060,2
5061,9
5062,9
5063,5
5064,7
5065,0
5066,7
5067,8
5068,3
5069,4
5070,3
5071,6
5072,0
5073,8
5074,0
5075,0
5076,9
5077,3
5078,8
5079,2
5080,2
5081,0
5082,0
5083,9
5084,4
5085,4
5086,0
5087,4
5088,4
5089,2
5090,1
5091,9
5092,9
5093,2
5094,7
5095,4
5096,8
5097,1
5098,6
5099,4
5100,3
5101,6
5102,7
5103,1
5104,1
5105,4
5106,7
5107,2
5108,5
5109,3
5110,1
5111,9
5112,4
5113,0
5114,6
5115,0
5116,9
5117,5
5118,6
5119,2
5120,7
5121,5
5122,2
5123,5
5124,8
5125,5
5126,8
5127,9
5128,5
5129,6
5130,8
5131,9
5132,0
5133,5
5134,8
5135,1
5136,8
5137,6
5138,1
5139,2
5140,5
5141,7
5142,3
5143,6
5144,5
5145,6
5146,4
5147,1
5148,3
5149,4
5150,0
5151,6
5152,8
5153,7
5154,1
5155,1
5156,0
5157,3
5158,6
5159,5
5160,8
5161,4
5162,3
5163,0
5164,6
5165,9
5166,7
5167,3
5168,7
5169,4
5170,5
5171,6
5172,1
5173,8
5174,8
5175,2
5176,1
5177,9
5178,4
5179,5
5180,6
5181,6
5182,8
5183,2
5184,7
5185,7
5186,1
5187,1
5188,2
5189,2
5190,9
5191,7
5192,8
5193,9
5194,6
5195,8
5196,3
5197,7
5198,3
5199,6
5200,6
5201,4
5202,7
5203,3
5204,7
5205,9
5206,7
5207,4
5208,6
5209,1
5210,5
5211,8
5212,0
5213,6
5214,4
5215,9
5216,0
5217,3
5218,7
5219,0
5220,7
5221,9
5222,9
5223,4
5224,1
5225,9
5226,4
5227,9
5228,1
5229,1
5230,9
5231,7
5232,3
5233,3
5234,7
5235,5
5236,1
5237,8
5238,3
5239,5
5240,2
5241,2
5242,1
5243,9
5244,8
5245,2
5246,4
5247,8
5248,2
5249,5
5250,3
5251,8
5252,7
5253,5
5254,8
5255,1
5256,6
5257,5
5258,2
5259,1
5260,3
5261,2
5262,0
5263,4
5264,6
5265,6
5266,5
5267,9
5268,5
5269,5
5270,5
5271,6
5272,1
5273,4
5274,9
5275,2
5276,8
5277,5
5278,9
5279,5
5280,2
5281,9
5282,0
5283,1
5284,0
5285,2
5286,2
5287,8
5288,1
5289,8
5290,9
5291,8
5292,9
5293,2
5294,7
5295,3
5296,7
5297,4
5298,1
5299,4
5300,2
5301,7
5302,3
5303,1
5304,3
5305,0
5306,8
5307,3
5308,1
5309,9
5310,9
5311,9
5312,0
5313,9
5314,5
5315,3
5316,8
5317,0
5318,7
5319,4
5320,3
5321,4
5322,5
5323,0
5324,4
5325,0
5326,8
5327,4
5328,3
5329,3
5330,4
5331,1
5332,6
5333,4
5334,4
5335,2
5336,2
5337,1
5338,2
5339,8
5340,1
5341,2
5342,7
5343,5
5344,0
5345,6
5346,7
5347,1
5348,1
5349,8
5350,9
5351,1
5352,3
5353,9
5354,6
5355,8
5356,9
5357,0
5358,1
5359,2
5360,2
5361,0
5362,5
5363,4
5364,8
5365,8
5366,9
5367,1
5368,7
5369,3
5370,7
5371,4
5372,1
5373,4
5374,3
5375,8
5376,9
5377,4
5378,8
5379,0
5380,3
5381,0
5382,0
5383,4
5384,4
5385,3
5386,5
5387,2
5388,9
5389,5
5390,2
5391,5
5392,9
5393,7
5394,5
5395,3
5396,2
5397,0
5398,6
5399,6
5400,8
5401,0
5402,1
5403,6
5404,8
5405,5
5406,0
5407,9
5408,6
5409,2
5410,7
5411,4
5412,9
5413,5
5414,0
5415,2
5416,3
5417,2
5418,1
5419,6
5420,0
5421,7
5422,2
5423,3
5424,2
5425,3
5426,5
5427,2
5428,6
5429,2
5430,4
5431,7
5432,1
5433,4
5434,6
5435,8
5436,1
5437,3
5438,7
5439,6
5440,4
5441,4
5442,4
5443,8
5444,4
5445,4
5446,2
5447,2
5448,7
5449,7
5450,4
5451,6
5452,8
5453,1
5454,0
5455,5
5456,4
5457,8
5458,1
5459,0
5460,5
5461,4
5462,3
5463,0
5464,7
5465,0
5466,4
5467,8
5468,4
5469,9
5470,0
5471,3
5472,0
5473,3
5474,7
5475,9
5476,4
5477,3
5478,2
5479,1
5480,3
5481,9
5482,4
5483,4
5484,7
5485,3
5486,5
5487,9
5488,7
5489,9
5490,0
5491,9
5492,2
5493,4
5494,1
5495,1
5496,8
5497,0
5498,4
5499,2
5500,0
5501,0
5502,1
5503,6
5504,5
5505,8
5506,0
5507,8
5508,5
5509,7
5510,9
5511,2
5512,6
5513,0
5514,8
5515,0
5516,3
5517,0
5518,7
5519,6
5520,4
5521,9
5522,7
5523,1
5524,1
5525,0
5526,3
5527,3
5528,7
5529,1
5530,8
5531,8
5532,9
5533,1
5534,3
5535,7
5536,0
5537,8
5538,4
5539,6
5540,6
5541,0
5542,6
5543,6
5544,4
5545,7
5546,6
5547,2
5548,6
5549,4
5550,2
5551,2
5552,1
5553,2
5554,0
5555,0
5556,5
5557,9
5558,1
5559,4
5560,5
5561,3
5562,0
5563,8
5564,5
5565,5
5566,4
5567,7
5568,3
5569,8
5570,8
5571,8
5572,7
5573,3
5574,3
5575,0
5576,6
5577,6
5578,9
5579,4
5580,8
5581,0
5582,4
5583,1
5584,3
5585,7
5586,5
5587,1
5588,7
5589,1
5590,8
5591,0
5592,8
5593,5
5594,9
5595,6
5596,7
5597,0
5598,1
5599,6
5600,4
5601,1
5602,2
5603,9
5604,4
5605,6
5606,8
5607,1
5608,2
5609,0
5610,0
5611,5
5612,6
5613,8
5614,6
5615,4
5616,4
5617,8
5618,2
5619,7
5620,2
5621,1
5622,1
5623,9
5624,1
5625,1
5626,3
5627,1
5628,2
5629,5
5630,2
5631,5
5632,8
5633,8
5634,7
5635,5
5636,6
5637,0
5638,4
5639,8
5640,2
5641,1
5642,9
5643,2
5644,5
5645,9
5646,1
5647,4
5648,9
5649,6
5650,4
5651,0
5652,0
5653,2
5654,7
5655,1
5656,2
5657,1
5658,3
5659,8
5660,8
5661,2
5662,0
5663,7
5664,6
5665,3
5666,3
5667,9
5668,7
5669,4
5670,9
5671,0
5672,2
5673,8
5674,9
5675,9
5676,8
5677,4
5678,1
5679,8
5680,8
5681,3
5682,1
5683,8
5684,9
5685,6
5686,6
5687,8
5688,0
5689,5
5690,9
5691,3
5692,0
5693,5
5694,9
5695,0
5696,2
5697,4
5698,4
5699,6
5700,3
5701,5
5702,3
5703,9
5704,3
5705,0
5706,8
5707,3
5708,8
5709,1
5710,0
5711,6
5712,7
5713,8
5714,2
5715,7
5716,5
5717,1
5718,9
5719,4
5720,9
5721,1
5722,7
5723,2
5724,8
5725,8
5726,7
5727,7
5728,9
5729,3
5730,3
5731,8
5732,2
5733,8
5734,5
5735,4
5736,2
5737,0
5738,7
5739,6
5740,3
5741,9
5742,0
5743,9
5744,7
5745,4
5746,4
5747,1
5748,8
5749,3
5750,3
5751,5
5752,4
5753,6
5754,5
5755,3
5756,0
5757,8
5758,5
5759,3
5760,4
5761,5
5762,4
5763,2
5764,0
5765,4
5766,0
5767,0
5768,8
5769,3
5770,0
5771,9
5772,3
5773,9
5774,4
5775,9
5776,5
5777,6
5778,9
5779,2
5780,9
5781,4
5782,0
5783,1
5784,4
5785,9
5786,4
5787,3
5788,8
5789,8
5790,2
5791,3
5792,0
5793,4
5794,5
